user_id,variant,device,exposure_date,sessions_14d
405351,control,ios,2025-08-12,6
405352,treatment,android,2025-08-12,9
405353,control,android,2025-08-12,1
405354,control,ios,2025-08-12,6
405355,treatment,ios,2025-08-12,6
405356,treatment,ios,2025-08-12,4
405357,control,android,2025-08-12,6
405358,treatment,android,2025-08-12,5
405359,treatment,ios,2025-08-12,11
405360,treatment,android,2025-08-12,10
405361,treatment,android,2025-08-12,16
405362,control,android,2025-08-12,11
405363,control,android,2025-08-12,15
405364,control,android,2025-08-12,4
405365,control,ios,2025-08-12,16
405366,treatment,android,2025-08-12,6
405367,treatment,ios,2025-08-12,5
405368,control,ios,2025-08-12,8
405369,treatment,ios,2025-08-12,5
405370,treatment,android,2025-08-12,5
405371,control,android,2025-08-12,8
405372,control,android,2025-08-12,5
405373,control,android,2025-08-12,17
405374,control,android,2025-08-12,5
405375,treatment,android,2025-08-12,8
405376,treatment,ios,2025-08-12,16
405377,control,android,2025-08-12,2
405378,control,android,2025-08-12,12
405379,treatment,ios,2025-08-12,6
405380,control,ios,2025-08-12,8
405381,control,android,2025-08-12,4
405382,control,android,2025-08-12,2
405383,control,ios,2025-08-12,9
405384,control,ios,2025-08-12,5
405385,control,android,2025-08-12,6
405386,control,android,2025-08-12,3
405387,control,ios,2025-08-12,4
405388,control,ios,2025-08-12,8
405389,control,ios,2025-08-12,6
405390,treatment,ios,2025-08-12,29
405391,treatment,android,2025-08-12,8
405392,control,android,2025-08-12,20
405393,control,android,2025-08-12,19
405394,treatment,android,2025-08-12,5
405395,control,ios,2025-08-12,13
405396,treatment,android,2025-08-12,18
405397,control,android,2025-08-12,3
405398,control,android,2025-08-12,7
405399,treatment,android,2025-08-12,2
405400,treatment,android,2025-08-12,3
405401,treatment,android,2025-08-12,9
405402,treatment,android,2025-08-12,23
405403,control,ios,2025-08-12,9
405404,control,ios,2025-08-12,13
405405,treatment,android,2025-08-12,6
405406,control,ios,2025-08-12,4
405407,treatment,ios,2025-08-12,21
405408,control,ios,2025-08-12,7
405409,control,ios,2025-08-12,3
405410,control,ios,2025-08-12,13
405411,treatment,ios,2025-08-12,13
405412,treatment,android,2025-08-12,16
405413,treatment,android,2025-08-12,17
405414,control,android,2025-08-12,17
405415,treatment,ios,2025-08-12,6
405416,treatment,android,2025-08-12,11
405417,control,android,2025-08-12,5
405418,treatment,android,2025-08-12,6
405419,control,android,2025-08-12,10
405420,treatment,android,2025-08-12,17
405421,control,ios,2025-08-12,6
405422,treatment,android,2025-08-12,23
405423,control,ios,2025-08-12,2
405424,control,ios,2025-08-12,11
405425,treatment,android,2025-08-12,8
405426,control,ios,2025-08-12,1
405427,control,ios,2025-08-12,1
405428,treatment,android,2025-08-12,12
405429,treatment,android,2025-08-12,11
405430,treatment,android,2025-08-12,0
405431,control,ios,2025-08-12,8
405432,control,ios,2025-08-12,12
405433,control,ios,2025-08-12,9
405434,control,ios,2025-08-12,7
405435,treatment,android,2025-08-12,12
405436,treatment,ios,2025-08-12,6
405437,control,android,2025-08-12,12
405438,control,android,2025-08-12,12
405439,control,android,2025-08-12,2
405440,treatment,android,2025-08-12,12
405441,control,android,2025-08-12,14
405442,treatment,ios,2025-08-12,17
405443,treatment,android,2025-08-12,10
405444,treatment,android,2025-08-12,6
405445,treatment,android,2025-08-12,10
405446,treatment,ios,2025-08-12,10
405447,control,ios,2025-08-12,7
405448,treatment,android,2025-08-12,2
405449,treatment,ios,2025-08-12,5
405450,treatment,android,2025-08-12,8
405451,treatment,ios,2025-08-12,4
405452,treatment,android,2025-08-12,5
405453,control,ios,2025-08-12,2
405454,control,ios,2025-08-12,13
405455,treatment,ios,2025-08-12,10
405456,treatment,ios,2025-08-12,12
405457,control,ios,2025-08-12,1
405458,treatment,android,2025-08-12,5
405459,treatment,android,2025-08-12,19
405460,treatment,android,2025-08-12,7
405461,treatment,ios,2025-08-12,17
405462,control,ios,2025-08-12,16
405463,control,ios,2025-08-12,7
405464,control,ios,2025-08-12,4
405465,control,android,2025-08-12,5
405466,treatment,android,2025-08-12,6
405467,control,ios,2025-08-12,7
405468,control,android,2025-08-12,31
405469,control,android,2025-08-12,7
405470,control,android,2025-08-12,8
405471,control,ios,2025-08-12,3
405472,control,android,2025-08-12,15
405473,treatment,ios,2025-08-12,4
405474,treatment,android,2025-08-12,12
405475,treatment,ios,2025-08-12,0
405476,control,ios,2025-08-12,13
405477,control,android,2025-08-12,3
405478,control,ios,2025-08-12,2
405479,treatment,android,2025-08-12,4
405480,treatment,ios,2025-08-12,3
405481,treatment,ios,2025-08-12,7
405482,treatment,ios,2025-08-12,7
405483,control,android,2025-08-12,0
405484,treatment,android,2025-08-12,13
405485,control,ios,2025-08-12,10
405486,treatment,android,2025-08-12,6
405487,treatment,android,2025-08-12,3
405488,control,android,2025-08-12,3
405489,control,android,2025-08-12,10
405490,treatment,android,2025-08-12,3
405491,treatment,android,2025-08-12,6
405492,treatment,android,2025-08-12,19
405493,control,ios,2025-08-12,9
405494,control,android,2025-08-12,15
405495,treatment,ios,2025-08-12,8
405496,treatment,ios,2025-08-12,7
405497,control,android,2025-08-12,8
405498,control,ios,2025-08-12,8
405499,treatment,ios,2025-08-12,8
405500,control,ios,2025-08-12,7
405501,control,ios,2025-08-12,4
405502,treatment,android,2025-08-12,4
405503,control,android,2025-08-12,2
405504,control,android,2025-08-12,15
405505,control,ios,2025-08-12,3
405506,treatment,ios,2025-08-12,13
405507,control,ios,2025-08-12,3
405508,control,android,2025-08-12,10
405509,treatment,android,2025-08-12,3
405510,treatment,android,2025-08-12,11
405511,treatment,android,2025-08-12,12
405512,control,ios,2025-08-12,12
405513,control,ios,2025-08-12,8
405514,treatment,android,2025-08-12,8
405515,control,android,2025-08-12,8
405516,treatment,android,2025-08-12,7
405517,treatment,android,2025-08-12,12
405518,treatment,ios,2025-08-12,1
405519,control,android,2025-08-12,15
405520,control,ios,2025-08-12,6
405521,control,ios,2025-08-12,3
405522,treatment,ios,2025-08-12,8
405523,treatment,ios,2025-08-12,13
405524,control,ios,2025-08-12,12
405525,treatment,android,2025-08-12,5
405526,treatment,ios,2025-08-12,19
405527,control,android,2025-08-12,17
405528,treatment,ios,2025-08-12,8
405529,control,android,2025-08-12,14
405530,treatment,ios,2025-08-12,7
405531,treatment,ios,2025-08-12,8
405532,control,android,2025-08-12,7
405533,treatment,android,2025-08-12,15
405534,treatment,android,2025-08-12,14
405535,treatment,ios,2025-08-12,12
405536,control,android,2025-08-12,9
405537,control,android,2025-08-12,12
405538,control,android,2025-08-12,13
405539,treatment,ios,2025-08-13,8
405540,treatment,ios,2025-08-13,2
405541,control,ios,2025-08-13,10
405542,control,android,2025-08-13,9
405543,control,ios,2025-08-13,2
405544,treatment,ios,2025-08-13,8
405545,control,android,2025-08-13,14
405546,control,ios,2025-08-13,17
405547,control,ios,2025-08-13,7
405548,treatment,ios,2025-08-13,3
405549,control,ios,2025-08-13,16
405550,treatment,android,2025-08-13,2
405551,treatment,ios,2025-08-13,28
405552,treatment,android,2025-08-13,8
405553,treatment,android,2025-08-13,5
405554,control,ios,2025-08-13,10
405555,control,android,2025-08-13,5
405556,control,ios,2025-08-13,10
405557,control,android,2025-08-13,8
405558,treatment,ios,2025-08-13,3
405559,treatment,android,2025-08-13,2
405560,control,android,2025-08-13,7
405561,treatment,android,2025-08-13,6
405562,control,android,2025-08-13,5
405563,control,ios,2025-08-13,13
405564,control,ios,2025-08-13,0
405565,treatment,android,2025-08-13,7
405566,control,ios,2025-08-13,9
405567,control,android,2025-08-13,8
405568,control,android,2025-08-13,4
405569,treatment,ios,2025-08-13,2
405570,control,ios,2025-08-13,3
405571,control,android,2025-08-13,9
405572,control,ios,2025-08-13,14
405573,treatment,ios,2025-08-13,6
405574,treatment,android,2025-08-13,5
405575,control,android,2025-08-13,4
405576,control,android,2025-08-13,3
405577,control,ios,2025-08-13,12
405578,control,android,2025-08-13,16
405579,control,ios,2025-08-13,1
405580,treatment,android,2025-08-13,6
405581,control,ios,2025-08-13,14
405582,control,ios,2025-08-13,15
405583,treatment,ios,2025-08-13,1
405584,treatment,android,2025-08-13,14
405585,treatment,android,2025-08-13,5
405586,treatment,ios,2025-08-13,10
405587,control,android,2025-08-13,8
405588,treatment,android,2025-08-13,18
405589,control,android,2025-08-13,2
405590,control,ios,2025-08-13,6
405591,control,ios,2025-08-13,2
405592,treatment,android,2025-08-13,0
405593,treatment,android,2025-08-13,6
405594,control,android,2025-08-13,5
405595,treatment,ios,2025-08-13,12
405596,treatment,ios,2025-08-13,13
405597,treatment,ios,2025-08-13,6
405598,control,android,2025-08-13,5
405599,treatment,android,2025-08-13,13
405600,treatment,android,2025-08-13,5
405601,treatment,android,2025-08-13,13
405602,control,android,2025-08-13,4
405603,treatment,android,2025-08-13,4
405604,control,ios,2025-08-13,8
405605,control,ios,2025-08-13,8
405606,control,android,2025-08-13,8
405607,control,android,2025-08-13,17
405608,treatment,ios,2025-08-13,6
405609,treatment,android,2025-08-13,11
405610,control,ios,2025-08-13,21
405611,treatment,android,2025-08-13,4
405612,control,ios,2025-08-13,2
405613,treatment,ios,2025-08-13,7
405614,treatment,android,2025-08-13,10
405615,treatment,ios,2025-08-13,2
405616,treatment,android,2025-08-13,10
405617,treatment,android,2025-08-13,18
405618,control,android,2025-08-13,5
405619,control,ios,2025-08-13,13
405620,treatment,ios,2025-08-13,7
405621,control,ios,2025-08-13,5
405622,control,ios,2025-08-13,6
405623,control,ios,2025-08-13,10
405624,control,ios,2025-08-13,0
405625,treatment,android,2025-08-13,8
405626,control,android,2025-08-13,7
405627,control,android,2025-08-13,14
405628,treatment,android,2025-08-13,8
405629,control,android,2025-08-13,14
405630,treatment,ios,2025-08-13,10
405631,treatment,ios,2025-08-13,15
405632,treatment,ios,2025-08-13,1
405633,control,ios,2025-08-13,4
405634,control,android,2025-08-13,11
405635,control,ios,2025-08-13,5
405636,control,ios,2025-08-13,16
405637,treatment,android,2025-08-13,5
405638,treatment,android,2025-08-13,17
405639,treatment,android,2025-08-13,15
405640,control,android,2025-08-13,0
405641,treatment,ios,2025-08-13,9
405642,treatment,ios,2025-08-13,28
405643,control,android,2025-08-13,7
405644,control,android,2025-08-13,18
405645,control,ios,2025-08-13,5
405646,control,android,2025-08-13,8
405647,control,android,2025-08-13,4
405648,control,android,2025-08-13,9
405649,treatment,android,2025-08-13,9
405650,control,android,2025-08-13,3
405651,treatment,android,2025-08-13,10
405652,control,android,2025-08-13,25
405653,control,ios,2025-08-13,2
405654,treatment,android,2025-08-13,15
405655,control,ios,2025-08-13,3
405656,treatment,ios,2025-08-13,11
405657,control,android,2025-08-13,10
405658,control,android,2025-08-13,4
405659,treatment,ios,2025-08-13,15
405660,treatment,ios,2025-08-13,9
405661,treatment,android,2025-08-13,2
405662,control,android,2025-08-13,22
405663,control,android,2025-08-13,9
405664,treatment,android,2025-08-13,2
405665,control,android,2025-08-13,10
405666,control,ios,2025-08-13,4
405667,control,ios,2025-08-13,6
405668,control,ios,2025-08-13,3
405669,treatment,ios,2025-08-13,3
405670,treatment,ios,2025-08-13,2
405671,treatment,ios,2025-08-13,10
405672,treatment,ios,2025-08-13,11
405673,treatment,ios,2025-08-13,19
405674,control,android,2025-08-13,5
405675,control,android,2025-08-13,15
405676,control,android,2025-08-13,13
405677,control,android,2025-08-13,7
405678,treatment,ios,2025-08-13,16
405679,treatment,ios,2025-08-13,17
405680,control,android,2025-08-13,8
405681,control,ios,2025-08-13,5
405682,treatment,android,2025-08-13,8
405683,treatment,android,2025-08-13,13
405684,control,ios,2025-08-13,3
405685,control,ios,2025-08-13,11
405686,control,android,2025-08-13,19
405687,control,android,2025-08-13,21
405688,control,ios,2025-08-13,4
405689,control,android,2025-08-13,6
405690,treatment,ios,2025-08-13,4
405691,treatment,ios,2025-08-13,23
405692,control,android,2025-08-13,7
405693,treatment,ios,2025-08-13,14
405694,control,android,2025-08-13,4
405695,control,android,2025-08-13,9
405696,treatment,android,2025-08-13,10
405697,treatment,ios,2025-08-13,8
405698,treatment,android,2025-08-13,23
405699,treatment,ios,2025-08-13,6
405700,control,ios,2025-08-13,7
405701,treatment,ios,2025-08-13,15
405702,treatment,ios,2025-08-13,6
405703,control,ios,2025-08-13,5
405704,treatment,ios,2025-08-13,3
405705,treatment,android,2025-08-13,11
405706,treatment,android,2025-08-13,6
405707,treatment,ios,2025-08-13,9
405708,control,ios,2025-08-13,4
405709,treatment,ios,2025-08-13,7
405710,treatment,ios,2025-08-13,11
405711,treatment,android,2025-08-13,12
405712,control,android,2025-08-13,5
405713,treatment,ios,2025-08-13,26
405714,treatment,ios,2025-08-13,9
405715,control,ios,2025-08-13,13
405716,treatment,ios,2025-08-13,13
405717,control,android,2025-08-13,7
405718,control,ios,2025-08-13,8
405719,control,android,2025-08-13,7
405720,control,ios,2025-08-13,12
405721,treatment,ios,2025-08-13,13
405722,treatment,android,2025-08-13,2
405723,control,ios,2025-08-13,2
405724,treatment,ios,2025-08-13,13
405725,control,ios,2025-08-13,3
405726,control,android,2025-08-13,8
405727,treatment,android,2025-08-13,11
405728,control,android,2025-08-13,25
405729,treatment,ios,2025-08-13,16
405730,treatment,android,2025-08-13,13
405731,control,android,2025-08-13,2
405732,control,ios,2025-08-13,9
405733,treatment,ios,2025-08-13,14
405734,treatment,ios,2025-08-13,0
405735,treatment,ios,2025-08-13,23
405736,treatment,ios,2025-08-13,7
405737,treatment,android,2025-08-13,3
405738,treatment,android,2025-08-13,5
405739,control,ios,2025-08-13,11
405740,treatment,ios,2025-08-13,22
405741,control,android,2025-08-13,0
405742,treatment,ios,2025-08-13,27
405743,control,android,2025-08-13,6
405744,control,ios,2025-08-13,2
405745,treatment,ios,2025-08-13,11
405746,treatment,android,2025-08-13,8
405747,treatment,android,2025-08-13,10
405748,treatment,ios,2025-08-13,14
405749,control,android,2025-08-13,11
405750,control,ios,2025-08-13,8
405751,treatment,ios,2025-08-13,6
405752,control,ios,2025-08-13,12
405753,treatment,ios,2025-08-13,2
405754,control,android,2025-08-13,1
405755,control,ios,2025-08-13,7
405756,control,android,2025-08-13,3
405757,treatment,android,2025-08-13,4
405758,control,ios,2025-08-13,15
405759,control,ios,2025-08-13,10
405760,control,ios,2025-08-13,19
405761,treatment,ios,2025-08-13,11
405762,control,android,2025-08-13,13
405763,treatment,ios,2025-08-13,5
405764,treatment,android,2025-08-13,11
405765,control,android,2025-08-13,25
405766,treatment,android,2025-08-13,21
405767,treatment,ios,2025-08-13,8
405768,control,android,2025-08-13,8
405769,control,ios,2025-08-13,15
405770,treatment,ios,2025-08-13,3
405771,control,ios,2025-08-13,2
405772,control,android,2025-08-13,22
405773,treatment,ios,2025-08-13,4
405774,control,ios,2025-08-13,6
405775,treatment,android,2025-08-13,26
405776,control,android,2025-08-13,3
405777,control,ios,2025-08-13,1
405778,control,ios,2025-08-13,12
405779,treatment,android,2025-08-13,9
405780,control,android,2025-08-13,11
405781,control,ios,2025-08-13,9
405782,treatment,ios,2025-08-13,12
405783,control,ios,2025-08-13,1
405784,control,ios,2025-08-13,17
405785,control,android,2025-08-13,9
405786,control,ios,2025-08-13,11
405787,treatment,ios,2025-08-13,3
405788,treatment,android,2025-08-13,5
405789,treatment,android,2025-08-13,6
405790,control,android,2025-08-13,7
405791,treatment,android,2025-08-13,5
405792,treatment,android,2025-08-13,11
405793,control,ios,2025-08-13,4
405794,control,ios,2025-08-13,10
405795,control,ios,2025-08-13,7
405796,treatment,android,2025-08-13,16
405797,treatment,ios,2025-08-13,12
405798,control,android,2025-08-13,7
405799,control,ios,2025-08-13,1
405800,control,android,2025-08-13,5
405801,treatment,android,2025-08-13,0
405802,control,android,2025-08-13,3
405803,treatment,android,2025-08-13,14
405804,control,ios,2025-08-13,5
405805,control,ios,2025-08-13,15
405806,treatment,ios,2025-08-13,10
405807,treatment,ios,2025-08-13,5
405808,control,ios,2025-08-13,1
405809,treatment,ios,2025-08-13,11
405810,control,ios,2025-08-13,10
405811,control,android,2025-08-13,4
405812,control,ios,2025-08-13,13
405813,control,ios,2025-08-13,5
405814,control,ios,2025-08-13,15
405815,control,ios,2025-08-13,0
405816,treatment,android,2025-08-13,6
405817,treatment,android,2025-08-13,26
405818,control,ios,2025-08-13,7
405819,control,android,2025-08-13,3
405820,treatment,ios,2025-08-13,12
405821,control,android,2025-08-13,4
405822,control,android,2025-08-13,4
405823,treatment,android,2025-08-13,9
405824,treatment,android,2025-08-13,19
405825,control,ios,2025-08-13,6
405826,treatment,android,2025-08-13,9
