user_id,variant,country_tier,pre_period_sessions,exposure_date,active_days_30
545862,holdout,tier_2,17,2025-09-03,16
545863,control,tier_3,16,2025-09-03,12
545864,treatment,tier_2,12,2025-09-03,17
545865,control,tier_3,12,2025-09-03,15
545866,treatment,tier_1,11,2025-09-03,9
545867,treatment,tier_3,14,2025-09-03,13
545868,treatment,tier_3,13,2025-09-03,23
545869,treatment,tier_2,5,2025-09-03,13
545870,holdout,tier_3,12,2025-09-03,15
545871,control,tier_2,19,2025-09-03,20
545872,treatment,tier_3,10,2025-09-03,17
545873,treatment,tier_1,18,2025-09-03,20
545874,holdout,tier_3,11,2025-09-03,15
545875,treatment,tier_2,18,2025-09-03,20
545876,control,tier_3,7,2025-09-03,13
545877,control,tier_2,20,2025-09-03,19
545878,treatment,tier_2,8,2025-09-03,11
545879,control,tier_1,16,2025-09-03,12
545880,treatment,tier_1,15,2025-09-03,19
545881,holdout,tier_2,10,2025-09-03,13
545882,control,tier_3,5,2025-09-03,14
545883,holdout,tier_2,5,2025-09-03,13
545884,holdout,tier_1,15,2025-09-03,13
545885,treatment,tier_1,5,2025-09-03,13
545886,treatment,tier_3,2,2025-09-03,13
545887,control,tier_1,13,2025-09-03,9
545888,control,tier_2,4,2025-09-03,7
545889,control,tier_3,8,2025-09-03,18
545890,treatment,tier_2,8,2025-09-03,4
545891,treatment,tier_2,14,2025-09-03,11
545892,holdout,tier_2,6,2025-09-03,9
545893,holdout,tier_2,5,2025-09-03,9
545894,holdout,tier_1,12,2025-09-03,10
545895,treatment,tier_1,6,2025-09-03,15
545896,holdout,tier_3,13,2025-09-03,12
545897,treatment,tier_1,8,2025-09-03,6
545898,control,tier_2,5,2025-09-03,9
545899,treatment,tier_1,17,2025-09-03,9
545900,treatment,tier_3,11,2025-09-03,1
545901,control,tier_1,17,2025-09-03,16
545902,control,tier_1,19,2025-09-03,22
545903,control,tier_1,14,2025-09-03,11
545904,control,tier_3,16,2025-09-03,12
545905,control,tier_1,10,2025-09-03,14
545906,treatment,tier_3,7,2025-09-03,15
545907,treatment,tier_1,16,2025-09-03,21
545908,control,tier_1,8,2025-09-03,10
545909,control,tier_3,14,2025-09-03,1
545910,control,tier_1,24,2025-09-03,13
545911,control,tier_2,9,2025-09-03,6
545912,treatment,tier_2,10,2025-09-03,18
545913,treatment,tier_2,20,2025-09-03,23
545914,treatment,tier_2,3,2025-09-03,12
545915,treatment,tier_1,9,2025-09-03,20
545916,holdout,tier_1,14,2025-09-03,8
545917,treatment,tier_1,12,2025-09-03,15
545918,treatment,tier_1,5,2025-09-03,11
545919,treatment,tier_3,5,2025-09-03,10
545920,treatment,tier_2,0,2025-09-03,4
545921,control,tier_3,9,2025-09-03,11
545922,control,tier_2,9,2025-09-03,5
545923,control,tier_2,10,2025-09-03,20
545924,control,tier_2,8,2025-09-03,7
545925,control,tier_1,9,2025-09-03,14
545926,control,tier_1,4,2025-09-03,9
545927,control,tier_1,11,2025-09-03,17
545928,holdout,tier_2,9,2025-09-03,11
545929,treatment,tier_3,11,2025-09-03,10
545930,control,tier_2,3,2025-09-03,12
545931,control,tier_1,11,2025-09-03,13
545932,treatment,tier_3,17,2025-09-03,13
545933,control,tier_3,9,2025-09-03,18
545934,treatment,tier_2,6,2025-09-03,15
545935,control,tier_1,5,2025-09-03,12
545936,control,tier_2,7,2025-09-03,15
545937,control,tier_1,11,2025-09-03,14
545938,control,tier_2,21,2025-09-03,13
545939,control,tier_1,9,2025-09-03,5
545940,control,tier_1,6,2025-09-03,14
545941,control,tier_2,18,2025-09-03,15
545942,treatment,tier_1,10,2025-09-03,8
545943,holdout,tier_1,7,2025-09-03,15
545944,treatment,tier_2,4,2025-09-03,13
545945,control,tier_2,15,2025-09-03,20
545946,treatment,tier_3,13,2025-09-03,23
545947,control,tier_1,7,2025-09-03,19
545948,control,tier_1,8,2025-09-03,3
545949,treatment,tier_1,15,2025-09-03,14
545950,treatment,tier_1,5,2025-09-03,7
545951,treatment,tier_3,8,2025-09-03,8
545952,control,tier_3,7,2025-09-03,14
545953,treatment,tier_2,20,2025-09-03,21
545954,treatment,tier_2,4,2025-09-03,4
545955,control,tier_2,4,2025-09-03,9
545956,treatment,tier_1,13,2025-09-03,14
545957,control,tier_2,11,2025-09-03,13
545958,treatment,tier_3,2,2025-09-03,12
545959,control,tier_1,3,2025-09-03,9
545960,treatment,tier_2,3,2025-09-03,5
545961,control,tier_2,2,2025-09-03,4
545962,control,tier_1,9,2025-09-03,11
545963,treatment,tier_3,19,2025-09-03,30
545964,treatment,tier_1,15,2025-09-03,16
545965,control,tier_2,0,2025-09-03,0
545966,control,tier_3,12,2025-09-03,17
545967,treatment,tier_3,30,2025-09-03,23
545968,treatment,tier_2,8,2025-09-03,22
545969,treatment,tier_2,9,2025-09-03,9
545970,control,tier_1,21,2025-09-03,8
545971,holdout,tier_3,10,2025-09-03,13
545972,holdout,tier_3,6,2025-09-03,15
545973,treatment,tier_2,8,2025-09-03,19
545974,treatment,tier_1,15,2025-09-03,18
545975,treatment,tier_1,5,2025-09-03,19
545976,control,tier_2,1,2025-09-03,13
545977,holdout,tier_3,1,2025-09-03,4
545978,treatment,tier_1,13,2025-09-03,12
545979,control,tier_1,8,2025-09-03,8
545980,treatment,tier_2,17,2025-09-03,12
545981,control,tier_1,6,2025-09-03,8
545982,treatment,tier_1,16,2025-09-03,23
545983,control,tier_1,5,2025-09-03,9
545984,control,tier_2,11,2025-09-03,17
545985,control,tier_3,7,2025-09-03,14
545986,control,tier_3,4,2025-09-03,4
545987,treatment,tier_2,18,2025-09-03,15
545988,treatment,tier_2,2,2025-09-03,13
545989,control,tier_2,11,2025-09-03,14
545990,treatment,tier_3,13,2025-09-03,12
545991,holdout,tier_1,16,2025-09-03,13
545992,treatment,tier_3,6,2025-09-03,13
545993,treatment,tier_3,16,2025-09-03,17
545994,treatment,tier_1,8,2025-09-03,17
545995,treatment,tier_2,6,2025-09-03,15
545996,treatment,tier_3,17,2025-09-03,16
545997,control,tier_1,16,2025-09-03,16
545998,control,tier_2,9,2025-09-03,11
545999,treatment,tier_3,14,2025-09-03,15
546000,treatment,tier_2,6,2025-09-03,10
546001,control,tier_1,2,2025-09-03,11
546002,control,tier_1,4,2025-09-03,15
546003,holdout,tier_2,4,2025-09-03,9
546004,holdout,tier_3,13,2025-09-03,17
546005,treatment,tier_1,15,2025-09-03,15
546006,treatment,tier_3,6,2025-09-03,15
546007,treatment,tier_2,4,2025-09-03,14
546008,treatment,tier_1,14,2025-09-03,21
546009,control,tier_1,15,2025-09-03,15
546010,control,tier_3,9,2025-09-03,16
546011,treatment,tier_2,3,2025-09-03,6
546012,treatment,tier_2,4,2025-09-03,5
546013,treatment,tier_1,10,2025-09-03,11
546014,treatment,tier_1,3,2025-09-03,11
546015,control,tier_1,11,2025-09-03,15
546016,holdout,tier_2,6,2025-09-03,13
546017,holdout,tier_2,7,2025-09-03,10
546018,holdout,tier_3,1,2025-09-03,7
546019,control,tier_2,3,2025-09-03,12
546020,treatment,tier_1,7,2025-09-03,6
546021,control,tier_1,14,2025-09-03,16
546022,control,tier_1,5,2025-09-03,4
546023,control,tier_2,21,2025-09-03,15
546024,control,tier_1,12,2025-09-03,14
546025,control,tier_1,6,2025-09-03,13
546026,control,tier_2,11,2025-09-03,9
546027,treatment,tier_3,3,2025-09-03,4
546028,control,tier_3,17,2025-09-03,20
546029,treatment,tier_2,4,2025-09-03,12
546030,holdout,tier_2,11,2025-09-03,22
546031,control,tier_2,12,2025-09-03,13
546032,control,tier_3,7,2025-09-03,5
546033,control,tier_1,15,2025-09-03,11
546034,treatment,tier_2,10,2025-09-03,17
546035,treatment,tier_2,8,2025-09-03,14
546036,treatment,tier_2,13,2025-09-03,11
546037,treatment,tier_1,3,2025-09-03,12
546038,control,tier_1,10,2025-09-03,23
546039,treatment,tier_2,2,2025-09-03,12
546040,holdout,tier_1,8,2025-09-03,7
546041,control,tier_1,4,2025-09-03,6
546042,control,tier_1,1,2025-09-03,0
546043,control,tier_3,21,2025-09-03,12
546044,treatment,tier_1,12,2025-09-03,16
546045,control,tier_1,6,2025-09-03,7
546046,control,tier_2,10,2025-09-03,12
546047,holdout,tier_1,12,2025-09-03,18
546048,treatment,tier_2,5,2025-09-03,17
546049,control,tier_1,5,2025-09-03,5
546050,treatment,tier_3,14,2025-09-03,12
546051,control,tier_2,3,2025-09-03,10
546052,control,tier_2,17,2025-09-03,15
546053,treatment,tier_2,12,2025-09-03,6
546054,treatment,tier_1,11,2025-09-03,15
546055,control,tier_1,10,2025-09-03,11
546056,control,tier_3,8,2025-09-03,9
546057,control,tier_2,4,2025-09-03,8
546058,holdout,tier_1,5,2025-09-03,13
546059,treatment,tier_2,18,2025-09-03,15
546060,control,tier_1,5,2025-09-03,18
546061,holdout,tier_3,12,2025-09-03,11
546062,treatment,tier_3,8,2025-09-03,8
546063,control,tier_1,8,2025-09-03,8
546064,control,tier_1,4,2025-09-03,7
546065,control,tier_1,12,2025-09-03,18
546066,control,tier_3,11,2025-09-03,11
546067,treatment,tier_1,3,2025-09-03,12
546068,treatment,tier_3,5,2025-09-03,11
546069,control,tier_1,20,2025-09-03,20
546070,treatment,tier_3,11,2025-09-03,13
546071,control,tier_2,22,2025-09-03,14
546072,control,tier_1,19,2025-09-03,18
546073,control,tier_3,10,2025-09-03,11
546074,control,tier_3,7,2025-09-03,5
546075,control,tier_1,9,2025-09-03,9
546076,treatment,tier_2,6,2025-09-03,18
546077,control,tier_2,7,2025-09-03,20
546078,treatment,tier_1,9,2025-09-03,11
546079,treatment,tier_1,10,2025-09-03,12
546080,treatment,tier_1,22,2025-09-03,19
546081,treatment,tier_3,3,2025-09-03,8
546082,holdout,tier_1,6,2025-09-03,10
546083,control,tier_1,3,2025-09-03,17
546084,treatment,tier_2,14,2025-09-03,17
546085,treatment,tier_1,7,2025-09-03,11
546086,treatment,tier_3,14,2025-09-03,15
546087,control,tier_2,4,2025-09-03,18
546088,control,tier_1,14,2025-09-03,15
546089,holdout,tier_2,15,2025-09-03,15
546090,control,tier_3,7,2025-09-03,9
546091,control,tier_2,15,2025-09-03,11
546092,control,tier_1,7,2025-09-03,9
546093,control,tier_3,5,2025-09-03,9
546094,control,tier_2,13,2025-09-03,20
546095,control,tier_3,12,2025-09-03,26
546096,control,tier_2,11,2025-09-03,9
546097,holdout,tier_2,9,2025-09-03,13
546098,control,tier_1,9,2025-09-03,2
546099,treatment,tier_2,21,2025-09-03,20
546100,control,tier_1,15,2025-09-03,9
546101,control,tier_1,9,2025-09-03,3
546102,holdout,tier_1,6,2025-09-03,3
546103,control,tier_1,6,2025-09-03,7
546104,holdout,tier_2,6,2025-09-03,6
546105,control,tier_2,20,2025-09-03,18
546106,control,tier_3,16,2025-09-03,11
546107,treatment,tier_2,28,2025-09-03,19
546108,control,tier_2,13,2025-09-03,14
546109,control,tier_1,6,2025-09-03,7
546110,treatment,tier_3,1,2025-09-03,15
546111,control,tier_1,4,2025-09-03,7
546112,treatment,tier_3,7,2025-09-03,8
546113,treatment,tier_2,14,2025-09-03,19
546114,control,tier_2,21,2025-09-03,16
546115,control,tier_2,7,2025-09-03,10
546116,control,tier_1,11,2025-09-03,13
546117,control,tier_3,13,2025-09-03,3
546118,treatment,tier_1,16,2025-09-03,16
546119,control,tier_1,6,2025-09-03,13
546120,control,tier_1,7,2025-09-03,10
546121,treatment,tier_1,7,2025-09-03,21
546122,control,tier_1,9,2025-09-03,10
546123,control,tier_1,10,2025-09-03,12
546124,treatment,tier_1,13,2025-09-03,18
546125,control,tier_1,21,2025-09-03,28
546126,treatment,tier_1,3,2025-09-03,12
546127,control,tier_3,3,2025-09-03,14
546128,control,tier_2,5,2025-09-03,6
546129,treatment,tier_3,13,2025-09-03,10
546130,control,tier_3,5,2025-09-03,8
546131,treatment,tier_2,12,2025-09-03,3
546132,treatment,tier_3,8,2025-09-03,14
546133,holdout,tier_1,8,2025-09-03,5
546134,treatment,tier_1,14,2025-09-03,24
546135,holdout,tier_2,9,2025-09-03,13
546136,control,tier_1,3,2025-09-03,12
546137,control,tier_1,8,2025-09-03,0
546138,control,tier_1,5,2025-09-03,10
546139,treatment,tier_1,2,2025-09-03,14
546140,treatment,tier_1,6,2025-09-03,14
546141,treatment,tier_1,5,2025-09-03,5
546142,holdout,tier_3,12,2025-09-03,5
546143,treatment,tier_3,6,2025-09-03,15
546144,holdout,tier_2,13,2025-09-03,16
546145,control,tier_1,13,2025-09-03,9
546146,treatment,tier_2,4,2025-09-03,16
546147,control,tier_3,3,2025-09-03,10
546148,control,tier_3,12,2025-09-03,11
546149,control,tier_1,10,2025-09-03,12
546150,control,tier_1,15,2025-09-03,7
546151,control,tier_1,11,2025-09-03,13
546152,control,tier_1,10,2025-09-03,19
546153,treatment,tier_1,9,2025-09-03,19
546154,treatment,tier_2,22,2025-09-03,17
546155,treatment,tier_1,9,2025-09-03,20
546156,treatment,tier_2,2,2025-09-03,10
546157,control,tier_3,34,2025-09-03,23
546158,control,tier_1,17,2025-09-03,20
546159,control,tier_2,7,2025-09-03,11
546160,holdout,tier_2,17,2025-09-03,18
546161,control,tier_2,25,2025-09-03,19
546162,control,tier_1,5,2025-09-03,13
546163,holdout,tier_3,15,2025-09-03,11
546164,control,tier_3,15,2025-09-03,10
546165,treatment,tier_1,9,2025-09-03,7
546166,control,tier_3,13,2025-09-03,16
546167,treatment,tier_1,18,2025-09-03,18
546168,treatment,tier_1,9,2025-09-03,19
546169,treatment,tier_1,2,2025-09-03,18
546170,treatment,tier_2,15,2025-09-03,14
546171,control,tier_1,7,2025-09-03,9
546172,treatment,tier_2,11,2025-09-03,8
546173,control,tier_2,6,2025-09-03,13
546174,control,tier_1,8,2025-09-03,15
546175,control,tier_2,3,2025-09-03,11
546176,treatment,tier_3,5,2025-09-03,18
546177,treatment,tier_1,3,2025-09-03,19
546178,control,tier_1,0,2025-09-03,9
546179,control,tier_2,5,2025-09-03,6
546180,control,tier_3,14,2025-09-03,14
546181,treatment,tier_1,9,2025-09-03,15
546182,holdout,tier_3,8,2025-09-03,14
546183,treatment,tier_2,11,2025-09-03,15
546184,control,tier_3,5,2025-09-03,15
546185,treatment,tier_2,26,2025-09-03,20
546186,control,tier_1,8,2025-09-03,14
546187,control,tier_1,16,2025-09-03,13
546188,holdout,tier_1,10,2025-09-03,13
546189,treatment,tier_2,3,2025-09-03,18
546190,control,tier_1,5,2025-09-03,2
546191,control,tier_3,9,2025-09-03,6
546192,control,tier_3,4,2025-09-03,7
546193,treatment,tier_2,10,2025-09-03,14
546194,treatment,tier_1,3,2025-09-03,19
546195,treatment,tier_2,14,2025-09-03,19
546196,control,tier_1,9,2025-09-03,13
546197,treatment,tier_2,15,2025-09-03,3
546198,treatment,tier_3,11,2025-09-03,17
546199,control,tier_3,21,2025-09-03,13
546200,treatment,tier_3,23,2025-09-03,22
546201,treatment,tier_1,2,2025-09-03,17
546202,treatment,tier_3,16,2025-09-03,16
546203,treatment,tier_3,9,2025-09-03,12
546204,treatment,tier_3,4,2025-09-03,13
546205,treatment,tier_2,5,2025-09-03,12
546206,treatment,tier_3,6,2025-09-03,20
546207,control,tier_2,8,2025-09-03,18
546208,control,tier_1,6,2025-09-03,9
546209,treatment,tier_1,18,2025-09-03,17
546210,control,tier_1,14,2025-09-03,17
546211,control,tier_1,8,2025-09-03,9
546212,treatment,tier_2,6,2025-09-03,14
546213,treatment,tier_3,9,2025-09-03,12
546214,treatment,tier_1,12,2025-09-03,10
546215,control,tier_3,5,2025-09-03,5
546216,control,tier_1,8,2025-09-03,11
546217,control,tier_1,13,2025-09-03,11
546218,treatment,tier_1,13,2025-09-03,16
546219,control,tier_2,21,2025-09-03,12
546220,treatment,tier_1,6,2025-09-03,13
546221,holdout,tier_2,8,2025-09-03,10
546222,control,tier_1,5,2025-09-03,16
546223,control,tier_2,9,2025-09-03,10
546224,treatment,tier_2,11,2025-09-03,10
546225,treatment,tier_3,13,2025-09-03,20
546226,control,tier_1,15,2025-09-03,17
546227,treatment,tier_1,14,2025-09-03,7
546228,control,tier_1,2,2025-09-03,7
546229,control,tier_2,3,2025-09-03,15
546230,treatment,tier_2,19,2025-09-03,21
546231,treatment,tier_1,8,2025-09-03,16
546232,treatment,tier_3,13,2025-09-03,11
546233,control,tier_2,10,2025-09-03,7
546234,control,tier_2,9,2025-09-03,7
546235,control,tier_2,13,2025-09-03,16
546236,treatment,tier_2,7,2025-09-03,4
546237,holdout,tier_2,4,2025-09-03,3
546238,control,tier_2,3,2025-09-03,12
546239,treatment,tier_2,12,2025-09-03,20
546240,control,tier_1,14,2025-09-03,14
546241,treatment,tier_1,9,2025-09-03,23
546242,treatment,tier_1,17,2025-09-03,20
546243,treatment,tier_2,5,2025-09-03,9
546244,control,tier_2,26,2025-09-03,25
546245,control,tier_3,6,2025-09-03,9
546246,control,tier_1,14,2025-09-03,16
546247,treatment,tier_2,6,2025-09-03,12
546248,treatment,tier_1,8,2025-09-03,10
546249,control,tier_3,10,2025-09-03,13
546250,control,tier_2,8,2025-09-03,11
546251,control,tier_1,21,2025-09-03,11
546252,control,tier_3,7,2025-09-03,10
546253,control,tier_1,9,2025-09-03,13
546254,control,tier_1,5,2025-09-03,10
546255,control,tier_2,5,2025-09-03,19
546256,treatment,tier_3,9,2025-09-03,11
546257,treatment,tier_2,6,2025-09-03,11
546258,control,tier_2,9,2025-09-03,16
546259,control,tier_2,3,2025-09-03,8
546260,treatment,tier_2,10,2025-09-03,12
546261,control,tier_2,6,2025-09-03,14
546262,control,tier_1,8,2025-09-03,14
546263,treatment,tier_3,19,2025-09-03,21
546264,treatment,tier_3,3,2025-09-03,10
546265,control,tier_1,13,2025-09-03,9
546266,control,tier_3,9,2025-09-03,8
546267,treatment,tier_1,17,2025-09-03,19
546268,treatment,tier_3,5,2025-09-03,24
546269,treatment,tier_3,11,2025-09-03,18
546270,holdout,tier_2,17,2025-09-03,17
546271,holdout,tier_2,6,2025-09-03,10
546272,treatment,tier_1,19,2025-09-03,19
546273,treatment,tier_2,8,2025-09-03,13
546274,holdout,tier_3,23,2025-09-03,20
546275,treatment,tier_1,15,2025-09-03,17
546276,treatment,tier_1,15,2025-09-03,21
546277,treatment,tier_3,6,2025-09-03,10
546278,control,tier_3,11,2025-09-03,9
546279,treatment,tier_1,11,2025-09-03,14
546280,control,tier_1,9,2025-09-03,18
546281,treatment,tier_1,8,2025-09-03,18
546282,treatment,tier_1,8,2025-09-03,20
546283,control,tier_2,7,2025-09-03,6
546284,treatment,tier_2,5,2025-09-03,8
546285,treatment,tier_1,13,2025-09-03,22
546286,holdout,tier_3,21,2025-09-03,17
546287,treatment,tier_1,9,2025-09-03,16
546288,control,tier_2,10,2025-09-03,11
546289,holdout,tier_3,9,2025-09-03,12
546290,control,tier_2,15,2025-09-03,21
546291,treatment,tier_1,3,2025-09-03,5
546292,control,tier_1,14,2025-09-03,11
546293,treatment,tier_1,23,2025-09-03,20
546294,control,tier_2,8,2025-09-03,12
546295,control,tier_1,9,2025-09-03,12
546296,treatment,tier_1,3,2025-09-03,2
546297,treatment,tier_1,2,2025-09-03,11
546298,control,tier_1,11,2025-09-03,14
546299,control,tier_2,5,2025-09-03,7
546300,treatment,tier_1,14,2025-09-03,22
546301,control,tier_1,17,2025-09-03,12
546302,control,tier_2,25,2025-09-03,20
546303,control,tier_2,8,2025-09-03,13
546304,holdout,tier_2,1,2025-09-03,6
546305,holdout,tier_1,9,2025-09-03,13
546306,control,tier_1,19,2025-09-03,16
546307,treatment,tier_3,5,2025-09-03,9
546308,control,tier_1,8,2025-09-03,10
546309,treatment,tier_2,7,2025-09-03,19
546310,treatment,tier_1,14,2025-09-03,23
546311,control,tier_1,13,2025-09-03,16
546312,control,tier_1,6,2025-09-03,10
546313,control,tier_2,6,2025-09-03,9
546314,control,tier_3,6,2025-09-03,3
546315,control,tier_3,11,2025-09-03,12
546316,treatment,tier_2,11,2025-09-03,12
546317,treatment,tier_1,12,2025-09-03,18
546318,control,tier_2,3,2025-09-03,4
546319,treatment,tier_3,5,2025-09-03,13
546320,treatment,tier_2,16,2025-09-03,15
546321,control,tier_1,13,2025-09-03,13
546322,treatment,tier_1,7,2025-09-03,11
546323,control,tier_2,13,2025-09-03,14
546324,treatment,tier_1,13,2025-09-03,17
546325,control,tier_2,4,2025-09-03,2
546326,treatment,tier_2,6,2025-09-03,8
546327,treatment,tier_3,8,2025-09-03,18
546328,treatment,tier_1,7,2025-09-03,15
546329,treatment,tier_2,11,2025-09-03,18
546330,holdout,tier_2,5,2025-09-03,12
546331,control,tier_1,9,2025-09-03,10
546332,holdout,tier_2,15,2025-09-03,19
546333,control,tier_2,10,2025-09-03,11
546334,treatment,tier_1,13,2025-09-03,24
546335,control,tier_2,4,2025-09-03,7
546336,treatment,tier_2,8,2025-09-03,5
546337,control,tier_3,6,2025-09-03,12
546338,treatment,tier_1,9,2025-09-03,12
546339,holdout,tier_1,22,2025-09-03,22
546340,treatment,tier_1,8,2025-09-03,8
546341,control,tier_1,9,2025-09-03,8
546342,control,tier_3,11,2025-09-03,9
546343,control,tier_1,5,2025-09-03,7
546344,treatment,tier_1,6,2025-09-03,21
546345,treatment,tier_2,10,2025-09-03,14
546346,control,tier_3,6,2025-09-03,10
546347,control,tier_2,9,2025-09-03,22
546348,treatment,tier_2,12,2025-09-03,16
546349,control,tier_1,15,2025-09-03,22
546350,control,tier_2,15,2025-09-03,15
546351,control,tier_1,13,2025-09-03,8
546352,treatment,tier_1,8,2025-09-03,9
546353,control,tier_1,6,2025-09-03,13
546354,control,tier_2,5,2025-09-03,12
546355,holdout,tier_1,17,2025-09-03,16
546356,control,tier_2,16,2025-09-03,15
546357,control,tier_3,7,2025-09-03,10
546358,control,tier_1,10,2025-09-03,9
546359,control,tier_1,2,2025-09-03,8
546360,control,tier_1,2,2025-09-03,6
546361,control,tier_3,11,2025-09-03,13
546362,control,tier_3,6,2025-09-03,14
546363,holdout,tier_2,6,2025-09-03,3
546364,treatment,tier_3,12,2025-09-03,13
546365,treatment,tier_2,17,2025-09-03,18
546366,control,tier_2,11,2025-09-03,9
546367,treatment,tier_2,11,2025-09-03,18
546368,treatment,tier_1,11,2025-09-03,17
546369,holdout,tier_2,8,2025-09-03,8
546370,treatment,tier_1,9,2025-09-03,23
546371,control,tier_2,4,2025-09-03,12
546372,treatment,tier_3,7,2025-09-03,15
546373,control,tier_3,3,2025-09-03,3
546374,control,tier_2,13,2025-09-03,17
546375,control,tier_2,17,2025-09-03,20
546376,treatment,tier_2,5,2025-09-03,10
546377,treatment,tier_3,8,2025-09-03,14
546378,control,tier_2,17,2025-09-03,18
546379,treatment,tier_1,4,2025-09-03,15
546380,treatment,tier_2,19,2025-09-03,20
546381,control,tier_2,14,2025-09-03,6
546382,treatment,tier_1,9,2025-09-03,18
