user_id,variant,user_tenure,country_tier,exposure_date,converted_to_paid
126829,control,tenured,tier_3,2025-07-29,0
126830,control,tenured,tier_3,2025-07-29,1
126831,control,returning,tier_1,2025-07-29,0
126832,treatment,tenured,tier_1,2025-07-29,1
126833,control,returning,tier_1,2025-07-29,0
126834,control,new,tier_1,2025-07-29,0
126835,control,returning,tier_1,2025-07-29,1
126836,treatment,tenured,tier_3,2025-07-29,0
126837,control,tenured,tier_1,2025-07-29,0
126838,treatment,returning,tier_3,2025-07-29,0
126839,control,returning,tier_1,2025-07-29,1
126840,control,tenured,tier_3,2025-07-29,1
126841,control,new,tier_2,2025-07-29,0
126842,control,returning,tier_1,2025-07-29,0
126843,treatment,returning,tier_3,2025-07-29,0
126844,control,tenured,tier_3,2025-07-29,0
126845,control,returning,tier_1,2025-07-29,0
126846,treatment,returning,tier_3,2025-07-29,0
126847,control,tenured,tier_1,2025-07-29,1
126848,treatment,tenured,tier_2,2025-07-29,1
126849,treatment,returning,tier_3,2025-07-29,0
126850,treatment,returning,tier_3,2025-07-29,0
126851,control,tenured,tier_3,2025-07-29,0
126852,treatment,returning,tier_3,2025-07-29,0
126853,treatment,tenured,tier_2,2025-07-29,0
126854,treatment,new,tier_2,2025-07-29,0
126855,control,returning,tier_2,2025-07-29,0
126856,treatment,new,tier_2,2025-07-29,0
126857,control,returning,tier_3,2025-07-29,0
126858,control,returning,tier_2,2025-07-29,0
126859,control,new,tier_2,2025-07-29,0
126860,treatment,tenured,tier_2,2025-07-29,0
126861,control,tenured,tier_3,2025-07-29,0
126862,treatment,tenured,tier_3,2025-07-29,0
126863,control,tenured,tier_2,2025-07-29,0
126864,treatment,tenured,tier_2,2025-07-29,0
126865,treatment,new,tier_2,2025-07-29,0
126866,control,tenured,tier_1,2025-07-29,0
126867,control,returning,tier_3,2025-07-29,0
126868,treatment,tenured,tier_1,2025-07-29,1
126869,control,tenured,tier_2,2025-07-29,0
126870,treatment,returning,tier_3,2025-07-29,0
126871,control,returning,tier_2,2025-07-29,0
126872,treatment,returning,tier_1,2025-07-29,0
126873,control,new,tier_2,2025-07-29,0
126874,treatment,tenured,tier_3,2025-07-29,0
126875,control,tenured,tier_3,2025-07-29,0
126876,treatment,returning,tier_3,2025-07-29,0
126877,treatment,returning,tier_3,2025-07-29,0
126878,treatment,new,tier_3,2025-07-29,0
126879,treatment,new,tier_1,2025-07-29,0
126880,control,returning,tier_1,2025-07-29,0
126881,control,tenured,tier_2,2025-07-29,0
126882,control,returning,tier_3,2025-07-29,0
126883,control,returning,tier_3,2025-07-29,0
126884,control,new,tier_2,2025-07-29,0
126885,treatment,new,tier_2,2025-07-29,0
126886,treatment,new,tier_1,2025-07-29,0
126887,control,tenured,tier_1,2025-07-29,0
126888,control,tenured,tier_1,2025-07-29,0
126889,treatment,new,tier_2,2025-07-29,0
126890,control,returning,tier_3,2025-07-29,0
126891,control,tenured,tier_3,2025-07-29,0
126892,control,returning,tier_2,2025-07-29,1
126893,treatment,tenured,tier_1,2025-07-29,0
126894,control,new,tier_3,2025-07-29,1
126895,control,new,tier_1,2025-07-29,0
126896,treatment,returning,tier_3,2025-07-29,0
126897,treatment,tenured,tier_2,2025-07-29,0
126898,control,returning,tier_2,2025-07-29,0
126899,treatment,tenured,tier_3,2025-07-29,0
126900,treatment,returning,tier_2,2025-07-29,1
126901,treatment,tenured,tier_2,2025-07-29,1
126902,treatment,tenured,tier_3,2025-07-29,0
126903,control,returning,tier_2,2025-07-29,1
126904,treatment,returning,tier_1,2025-07-29,0
126905,control,returning,tier_2,2025-07-29,0
126906,control,tenured,tier_2,2025-07-29,1
126907,control,new,tier_3,2025-07-29,0
126908,treatment,new,tier_2,2025-07-29,0
126909,control,tenured,tier_2,2025-07-29,0
126910,treatment,tenured,tier_3,2025-07-29,0
126911,treatment,returning,tier_1,2025-07-29,0
126912,control,tenured,tier_3,2025-07-29,1
126913,control,returning,tier_3,2025-07-29,0
126914,treatment,returning,tier_3,2025-07-29,0
126915,treatment,new,tier_1,2025-07-29,0
126916,control,returning,tier_1,2025-07-29,0
126917,control,tenured,tier_3,2025-07-29,0
126918,control,returning,tier_1,2025-07-29,0
126919,treatment,new,tier_1,2025-07-29,0
126920,treatment,new,tier_1,2025-07-29,1
126921,treatment,returning,tier_3,2025-07-29,0
126922,control,returning,tier_3,2025-07-29,0
126923,control,tenured,tier_3,2025-07-29,0
126924,treatment,returning,tier_1,2025-07-29,0
126925,treatment,tenured,tier_2,2025-07-29,1
126926,treatment,tenured,tier_1,2025-07-29,1
126927,control,returning,tier_2,2025-07-29,0
126928,treatment,tenured,tier_3,2025-07-29,0
126929,control,tenured,tier_2,2025-07-29,1
126930,control,returning,tier_1,2025-07-29,0
126931,treatment,returning,tier_3,2025-07-29,0
126932,control,new,tier_2,2025-07-29,0
126933,treatment,tenured,tier_3,2025-07-29,0
126934,control,tenured,tier_2,2025-07-29,1
126935,control,tenured,tier_3,2025-07-29,0
126936,control,new,tier_2,2025-07-29,0
126937,control,new,tier_1,2025-07-29,0
126938,treatment,tenured,tier_1,2025-07-29,0
126939,treatment,tenured,tier_3,2025-07-29,0
126940,control,tenured,tier_1,2025-07-29,0
126941,treatment,new,tier_3,2025-07-29,1
126942,treatment,returning,tier_1,2025-07-29,0
126943,control,tenured,tier_2,2025-07-29,0
126944,treatment,tenured,tier_2,2025-07-29,0
126945,treatment,tenured,tier_2,2025-07-29,0
126946,control,new,tier_1,2025-07-29,1
126947,control,returning,tier_2,2025-07-29,0
126948,treatment,tenured,tier_2,2025-07-29,1
126949,control,returning,tier_1,2025-07-29,0
126950,control,returning,tier_2,2025-07-29,0
126951,control,tenured,tier_1,2025-07-29,0
126952,control,returning,tier_1,2025-07-29,0
126953,control,new,tier_3,2025-07-29,0
126954,control,returning,tier_2,2025-07-29,0
126955,treatment,new,tier_1,2025-07-29,0
126956,treatment,returning,tier_1,2025-07-29,0
126957,control,tenured,tier_3,2025-07-29,0
126958,treatment,new,tier_3,2025-07-29,0
126959,treatment,tenured,tier_1,2025-07-29,0
126960,control,returning,tier_1,2025-07-29,0
126961,control,new,tier_2,2025-07-29,0
126962,treatment,tenured,tier_3,2025-07-29,0
126963,control,tenured,tier_1,2025-07-29,0
126964,control,tenured,tier_2,2025-07-29,1
126965,control,tenured,tier_1,2025-07-29,1
126966,treatment,tenured,tier_3,2025-07-29,0
126967,control,tenured,tier_2,2025-07-29,0
126968,control,new,tier_1,2025-07-29,0
126969,treatment,returning,tier_2,2025-07-29,0
126970,treatment,tenured,tier_2,2025-07-29,0
126971,control,returning,tier_3,2025-07-29,0
126972,control,returning,tier_1,2025-07-29,0
126973,treatment,tenured,tier_1,2025-07-29,0
126974,treatment,tenured,tier_2,2025-07-29,0
126975,control,new,tier_1,2025-07-29,0
126976,treatment,returning,tier_2,2025-07-29,0
126977,treatment,new,tier_2,2025-07-29,0
126978,control,returning,tier_1,2025-07-29,0
126979,control,returning,tier_1,2025-07-29,0
126980,treatment,new,tier_2,2025-07-29,0
126981,control,tenured,tier_3,2025-07-29,0
126982,treatment,new,tier_1,2025-07-29,0
126983,control,returning,tier_2,2025-07-29,0
126984,treatment,new,tier_2,2025-07-29,0
126985,treatment,new,tier_2,2025-07-29,0
126986,treatment,new,tier_3,2025-07-29,0
126987,treatment,tenured,tier_3,2025-07-29,0
126988,treatment,returning,tier_2,2025-07-29,0
126989,treatment,tenured,tier_3,2025-07-29,0
126990,treatment,tenured,tier_3,2025-07-29,1
126991,control,new,tier_3,2025-07-29,1
126992,treatment,tenured,tier_3,2025-07-29,0
126993,treatment,tenured,tier_1,2025-07-29,0
126994,control,tenured,tier_3,2025-07-29,1
126995,treatment,new,tier_2,2025-07-29,0
126996,treatment,tenured,tier_2,2025-07-29,0
126997,treatment,returning,tier_1,2025-07-29,0
126998,control,tenured,tier_1,2025-07-29,1
126999,treatment,returning,tier_2,2025-07-29,0
127000,control,tenured,tier_1,2025-07-29,0
127001,control,new,tier_1,2025-07-29,0
127002,control,returning,tier_1,2025-07-29,0
127003,treatment,new,tier_3,2025-07-29,0
127004,treatment,returning,tier_1,2025-07-29,0
127005,treatment,returning,tier_2,2025-07-29,0
127006,treatment,returning,tier_3,2025-07-29,0
127007,control,returning,tier_3,2025-07-29,1
127008,control,new,tier_2,2025-07-29,0
127009,treatment,returning,tier_1,2025-07-29,0
127010,treatment,tenured,tier_1,2025-07-29,0
127011,treatment,new,tier_3,2025-07-29,0
127012,treatment,tenured,tier_2,2025-07-29,1
127013,control,returning,tier_2,2025-07-29,0
127014,treatment,returning,tier_1,2025-07-29,0
127015,control,tenured,tier_1,2025-07-29,0
127016,treatment,tenured,tier_3,2025-07-29,0
127017,control,tenured,tier_1,2025-07-29,0
127018,treatment,tenured,tier_3,2025-07-29,0
127019,control,returning,tier_3,2025-07-29,0
127020,treatment,new,tier_1,2025-07-29,0
127021,control,new,tier_2,2025-07-29,0
127022,control,returning,tier_1,2025-07-29,1
127023,control,returning,tier_2,2025-07-29,0
127024,control,returning,tier_1,2025-07-29,0
127025,treatment,new,tier_2,2025-07-29,0
127026,treatment,tenured,tier_2,2025-07-29,0
127027,control,new,tier_2,2025-07-29,0
127028,treatment,returning,tier_3,2025-07-29,0
127029,treatment,tenured,tier_3,2025-07-29,0
127030,treatment,tenured,tier_1,2025-07-29,0
127031,control,returning,tier_1,2025-07-29,0
127032,control,tenured,tier_2,2025-07-29,0
127033,control,tenured,tier_1,2025-07-29,1
127034,control,tenured,tier_2,2025-07-29,1
127035,treatment,new,tier_2,2025-07-29,0
127036,control,returning,tier_1,2025-07-29,0
127037,treatment,returning,tier_2,2025-07-29,0
127038,control,tenured,tier_2,2025-07-29,1
127039,treatment,new,tier_1,2025-07-29,0
127040,treatment,tenured,tier_3,2025-07-29,0
127041,treatment,returning,tier_2,2025-07-29,0
127042,treatment,returning,tier_1,2025-07-29,1
127043,treatment,new,tier_2,2025-07-29,0
127044,control,new,tier_1,2025-07-29,0
127045,control,tenured,tier_3,2025-07-29,0
127046,control,returning,tier_1,2025-07-29,0
127047,control,returning,tier_1,2025-07-29,0
127048,control,returning,tier_1,2025-07-29,0
127049,treatment,new,tier_1,2025-07-29,0
127050,control,tenured,tier_1,2025-07-29,0
127051,treatment,new,tier_3,2025-07-29,0
127052,treatment,new,tier_3,2025-07-29,0
127053,control,returning,tier_3,2025-07-29,0
127054,control,returning,tier_1,2025-07-29,0
127055,treatment,new,tier_2,2025-07-29,0
127056,treatment,returning,tier_1,2025-07-29,0
127057,control,returning,tier_2,2025-07-29,0
127058,control,returning,tier_2,2025-07-29,0
127059,treatment,returning,tier_1,2025-07-29,0
127060,control,new,tier_1,2025-07-29,0
127061,treatment,tenured,tier_2,2025-07-29,0
127062,control,new,tier_2,2025-07-29,0
127063,control,returning,tier_1,2025-07-29,0
127064,control,tenured,tier_1,2025-07-29,0
127065,control,returning,tier_1,2025-07-29,0
127066,treatment,tenured,tier_3,2025-07-29,0
127067,treatment,returning,tier_1,2025-07-29,0
127068,control,tenured,tier_2,2025-07-29,0
127069,treatment,returning,tier_2,2025-07-29,0
127070,treatment,returning,tier_2,2025-07-29,0
127071,treatment,tenured,tier_1,2025-07-29,0
127072,control,returning,tier_3,2025-07-29,0
127073,treatment,returning,tier_1,2025-07-29,0
127074,control,returning,tier_2,2025-07-29,0
127075,control,tenured,tier_3,2025-07-29,0
127076,control,tenured,tier_3,2025-07-29,0
127077,treatment,tenured,tier_1,2025-07-29,0
127078,control,new,tier_1,2025-07-29,0
127079,control,returning,tier_3,2025-07-29,0
127080,treatment,tenured,tier_3,2025-07-29,1
127081,control,tenured,tier_3,2025-07-29,1
127082,control,tenured,tier_1,2025-07-29,1
127083,treatment,returning,tier_2,2025-07-29,0
127084,control,tenured,tier_2,2025-07-29,1
127085,control,tenured,tier_3,2025-07-29,0
127086,control,tenured,tier_1,2025-07-29,0
127087,treatment,returning,tier_1,2025-07-29,0
127088,treatment,new,tier_3,2025-07-29,0
127089,treatment,new,tier_2,2025-07-29,0
127090,treatment,returning,tier_2,2025-07-29,0
127091,control,returning,tier_1,2025-07-29,0
127092,treatment,new,tier_2,2025-07-29,0
127093,treatment,new,tier_1,2025-07-29,0
127094,treatment,tenured,tier_3,2025-07-29,0
127095,control,tenured,tier_3,2025-07-29,0
127096,treatment,new,tier_3,2025-07-29,0
127097,treatment,returning,tier_1,2025-07-29,0
127098,control,tenured,tier_1,2025-07-29,1
127099,treatment,returning,tier_3,2025-07-29,1
127100,control,new,tier_2,2025-07-29,0
127101,treatment,tenured,tier_1,2025-07-29,0
127102,control,tenured,tier_3,2025-07-29,0
127103,control,returning,tier_3,2025-07-29,0
127104,control,tenured,tier_2,2025-07-29,0
127105,control,new,tier_2,2025-07-29,1
127106,treatment,new,tier_2,2025-07-29,1
127107,control,tenured,tier_1,2025-07-29,0
127108,treatment,tenured,tier_1,2025-07-29,0
127109,control,tenured,tier_1,2025-07-29,0
127110,treatment,new,tier_2,2025-07-29,0
127111,control,tenured,tier_3,2025-07-29,0
127112,control,tenured,tier_2,2025-07-29,0
127113,control,new,tier_1,2025-07-29,0
127114,treatment,tenured,tier_2,2025-07-29,0
127115,control,returning,tier_1,2025-07-29,0
127116,control,new,tier_1,2025-07-29,0
127117,treatment,returning,tier_2,2025-07-29,0
127118,control,returning,tier_2,2025-07-29,0
127119,treatment,new,tier_3,2025-07-29,0
127120,treatment,tenured,tier_1,2025-07-29,0
127121,treatment,tenured,tier_2,2025-07-29,0
127122,treatment,tenured,tier_2,2025-07-29,0
127123,control,new,tier_3,2025-07-29,0
127124,treatment,tenured,tier_2,2025-07-29,0
127125,treatment,tenured,tier_1,2025-07-29,0
127126,treatment,tenured,tier_1,2025-07-29,0
127127,control,tenured,tier_3,2025-07-29,0
127128,control,new,tier_1,2025-07-29,0
127129,control,new,tier_1,2025-07-29,0
127130,treatment,returning,tier_3,2025-07-29,0
127131,control,tenured,tier_2,2025-07-29,0
127132,treatment,new,tier_3,2025-07-29,0
127133,treatment,returning,tier_1,2025-07-29,0
127134,treatment,returning,tier_1,2025-07-29,0
127135,treatment,new,tier_2,2025-07-29,0
127136,treatment,tenured,tier_2,2025-07-29,0
127137,treatment,returning,tier_3,2025-07-29,0
127138,control,new,tier_2,2025-07-29,0
127139,treatment,returning,tier_3,2025-07-29,0
127140,treatment,tenured,tier_3,2025-07-29,0
127141,treatment,tenured,tier_1,2025-07-29,0
127142,control,tenured,tier_3,2025-07-29,0
127143,treatment,returning,tier_1,2025-07-29,0
127144,treatment,tenured,tier_1,2025-07-30,0
127145,treatment,tenured,tier_1,2025-07-30,0
127146,treatment,tenured,tier_3,2025-07-30,0
127147,control,tenured,tier_2,2025-07-30,0
127148,treatment,tenured,tier_1,2025-07-30,0
127149,treatment,returning,tier_2,2025-07-30,0
127150,control,new,tier_1,2025-07-30,0
127151,treatment,tenured,tier_1,2025-07-30,0
127152,treatment,returning,tier_2,2025-07-30,0
127153,treatment,tenured,tier_1,2025-07-30,0
127154,control,returning,tier_1,2025-07-30,0
127155,treatment,new,tier_1,2025-07-30,0
127156,control,returning,tier_2,2025-07-30,0
127157,control,new,tier_2,2025-07-30,0
127158,treatment,tenured,tier_2,2025-07-30,0
127159,treatment,new,tier_2,2025-07-30,0
127160,control,tenured,tier_3,2025-07-30,0
127161,control,new,tier_2,2025-07-30,0
127162,treatment,returning,tier_1,2025-07-30,0
127163,treatment,tenured,tier_1,2025-07-30,0
127164,control,tenured,tier_2,2025-07-30,0
127165,control,new,tier_2,2025-07-30,0
127166,control,tenured,tier_3,2025-07-30,0
127167,treatment,tenured,tier_2,2025-07-30,1
127168,control,new,tier_3,2025-07-30,0
127169,control,returning,tier_2,2025-07-30,1
127170,control,returning,tier_3,2025-07-30,0
127171,control,tenured,tier_1,2025-07-30,0
127172,control,tenured,tier_3,2025-07-30,0
127173,treatment,tenured,tier_3,2025-07-30,0
127174,control,tenured,tier_2,2025-07-30,0
127175,treatment,returning,tier_1,2025-07-30,0
127176,control,tenured,tier_2,2025-07-30,0
127177,control,returning,tier_3,2025-07-30,0
127178,control,new,tier_3,2025-07-30,0
127179,treatment,new,tier_2,2025-07-30,0
127180,treatment,tenured,tier_1,2025-07-30,0
127181,treatment,tenured,tier_2,2025-07-30,0
127182,control,new,tier_1,2025-07-30,0
127183,treatment,returning,tier_3,2025-07-30,0
127184,control,tenured,tier_1,2025-07-30,1
127185,control,returning,tier_3,2025-07-30,0
127186,treatment,new,tier_3,2025-07-30,0
127187,treatment,new,tier_3,2025-07-30,1
127188,treatment,new,tier_1,2025-07-30,0
127189,treatment,tenured,tier_2,2025-07-30,0
127190,treatment,returning,tier_1,2025-07-30,0
127191,control,returning,tier_3,2025-07-30,0
127192,control,returning,tier_2,2025-07-30,0
127193,treatment,new,tier_2,2025-07-30,0
127194,control,returning,tier_2,2025-07-30,0
127195,treatment,tenured,tier_1,2025-07-30,0
127196,treatment,tenured,tier_3,2025-07-30,0
127197,treatment,tenured,tier_3,2025-07-30,0
127198,treatment,new,tier_1,2025-07-30,0
127199,treatment,tenured,tier_1,2025-07-30,0
127200,control,tenured,tier_3,2025-07-30,0
127201,control,returning,tier_1,2025-07-30,0
127202,control,tenured,tier_3,2025-07-30,0
127203,control,new,tier_1,2025-07-30,0
127204,control,tenured,tier_2,2025-07-30,1
127205,treatment,tenured,tier_2,2025-07-30,0
127206,control,tenured,tier_2,2025-07-30,0
127207,treatment,returning,tier_2,2025-07-30,1
127208,control,new,tier_2,2025-07-30,0
127209,control,new,tier_3,2025-07-30,1
127210,control,tenured,tier_1,2025-07-30,1
127211,control,returning,tier_3,2025-07-30,0
127212,treatment,returning,tier_1,2025-07-30,0
127213,treatment,tenured,tier_3,2025-07-30,1
127214,treatment,new,tier_1,2025-07-30,0
127215,control,new,tier_1,2025-07-30,0
127216,control,new,tier_1,2025-07-30,1
127217,control,returning,tier_2,2025-07-30,0
127218,treatment,new,tier_1,2025-07-30,0
127219,treatment,new,tier_2,2025-07-30,0
127220,treatment,returning,tier_3,2025-07-30,0
127221,control,tenured,tier_3,2025-07-30,0
127222,control,tenured,tier_2,2025-07-30,0
127223,control,returning,tier_1,2025-07-30,0
127224,treatment,tenured,tier_1,2025-07-30,0
127225,treatment,new,tier_3,2025-07-30,0
127226,treatment,returning,tier_1,2025-07-30,0
127227,treatment,returning,tier_2,2025-07-30,0
127228,treatment,tenured,tier_3,2025-07-30,0
127229,treatment,tenured,tier_2,2025-07-30,1
127230,control,returning,tier_2,2025-07-30,0
127231,control,returning,tier_2,2025-07-30,0
127232,control,returning,tier_1,2025-07-30,1
127233,treatment,tenured,tier_1,2025-07-30,0
127234,treatment,returning,tier_1,2025-07-30,0
127235,control,returning,tier_2,2025-07-30,0
127236,control,returning,tier_1,2025-07-30,0
127237,treatment,tenured,tier_3,2025-07-30,0
127238,control,tenured,tier_2,2025-07-30,0
127239,control,tenured,tier_3,2025-07-30,0
127240,control,returning,tier_3,2025-07-30,0
127241,treatment,tenured,tier_3,2025-07-30,0
127242,control,tenured,tier_3,2025-07-30,0
127243,control,tenured,tier_1,2025-07-30,0
127244,treatment,new,tier_1,2025-07-30,0
127245,treatment,tenured,tier_3,2025-07-30,0
127246,control,new,tier_2,2025-07-30,0
127247,control,returning,tier_2,2025-07-30,0
127248,control,new,tier_2,2025-07-30,0
127249,treatment,tenured,tier_1,2025-07-30,0
127250,control,returning,tier_1,2025-07-30,1
127251,treatment,tenured,tier_3,2025-07-30,0
127252,treatment,new,tier_3,2025-07-30,0
127253,control,tenured,tier_3,2025-07-30,0
127254,control,returning,tier_2,2025-07-30,0
